STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
        183;202404230900;    3;   4.8; 280;eor
        183;202404230910;    3;   4.0; 290;eor
        183;202404230920;    3;   4.9; 270;eor
        183;202404230930;    3;   4.8; 280;eor
        183;202404230940;    3;   3.9; 290;eor
        183;202404230950;    3;   5.4; 270;eor
        183;202404231000;    3;   5.1; 250;eor
        183;202404231010;    3;   5.1; 240;eor
        183;202404231020;    3;   6.0; 250;eor
        183;202404231030;    3;   5.4; 250;eor
        183;202404231040;    3;   5.7; 250;eor
        183;202404231050;    3;   6.3; 240;eor
        183;202404231100;    3;   6.3; 250;eor
        183;202404231110;    3;   6.0; 260;eor
        183;202404231120;    3;   6.3; 260;eor
        183;202404231130;    3;   6.1; 270;eor
        183;202404231140;    3;   6.2; 270;eor
        183;202404231150;    3;   6.5; 250;eor
        183;202404231200;    3;   6.6; 250;eor
        183;202404231210;    3;   6.7; 250;eor
        183;202404231220;    3;   6.2; 250;eor
        183;202404231230;    3;   6.8; 240;eor
        183;202404231240;    3;   6.6; 250;eor
        183;202404231250;    3;   6.5; 250;eor
        183;202404231300;    3;   6.8; 240;eor
        183;202404231310;    3;   7.6; 250;eor
        183;202404231320;    3;   7.0; 250;eor
        183;202404231330;    3;   7.0; 250;eor
        183;202404231340;    3;   7.1; 250;eor
        183;202404231350;    3;   7.0; 250;eor
        183;202404231400;    3;   6.9; 250;eor
        183;202404231410;    3;   6.2; 250;eor
        183;202404231420;    3;   6.6; 250;eor
        183;202404231430;    3;   6.5; 250;eor
        183;202404231440;    3;   6.6; 240;eor
        183;202404231450;    3;   6.1; 240;eor
        183;202404231500;    3;   5.9; 230;eor
        183;202404231510;    3;   5.5; 220;eor
        183;202404231520;    3;   5.4; 220;eor
        183;202404231530;    3;   4.5; 220;eor
        183;202404231540;    3;   4.9; 220;eor
        183;202404231550;    3;   5.4; 220;eor
        183;202404231600;    3;   5.2; 230;eor
        183;202404231610;    3;   5.2; 230;eor
        183;202404231620;    3;   4.9; 230;eor
        183;202404231630;    3;   5.2; 230;eor
        183;202404231640;    3;   4.8; 230;eor
        183;202404231650;    3;   4.6; 230;eor
        183;202404231700;    3;   4.2; 230;eor
        183;202404231710;    3;   4.8; 230;eor
        183;202404231720;    3;   4.2; 240;eor
        183;202404231730;    3;   3.4; 230;eor
        183;202404231740;    3;   3.4; 220;eor
        183;202404231750;    3;   3.5; 230;eor
        183;202404231800;    3;   4.1; 230;eor
        183;202404231810;    3;   4.2; 210;eor
        183;202404231820;    3;   4.9; 200;eor
        183;202404231830;    3;   5.7; 230;eor
        183;202404231840;    3;   5.2; 230;eor
        183;202404231850;    3;   6.1; 220;eor
        183;202404231900;    3;   5.6; 230;eor
        183;202404231910;    3;   5.0; 240;eor
        183;202404231920;    3;   5.4; 240;eor
        183;202404231930;    3;   4.7; 240;eor
        183;202404231940;    3;   4.0; 240;eor
        183;202404231950;    3;   3.8; 230;eor
        183;202404232000;    3;   4.0; 220;eor
        183;202404232010;    3;   4.3; 210;eor
        183;202404232020;    3;   5.1; 200;eor
        183;202404232030;    3;   4.7; 200;eor
        183;202404232040;    3;   5.2; 200;eor
        183;202404232050;    3;   5.1; 200;eor
        183;202404232100;    3;   4.5; 190;eor
        183;202404232110;    3;   5.0; 190;eor
        183;202404232120;    3;   5.4; 190;eor
        183;202404232130;    3;   5.5; 190;eor
        183;202404232140;    3;   5.6; 180;eor
        183;202404232150;    3;   5.3; 180;eor
        183;202404232200;    3;   5.4; 180;eor
        183;202404232210;    3;   3.7; 170;eor
        183;202404232220;    3;   3.9; 180;eor
        183;202404232230;    3;   3.9; 180;eor
        183;202404232240;    3;   4.7; 180;eor
        183;202404232250;    3;   5.0; 180;eor
        183;202404232300;    3;   4.7; 180;eor
        183;202404232310;    3;   5.0; 180;eor
        183;202404232320;    3;   4.2; 180;eor
        183;202404232330;    3;   3.8; 180;eor
        183;202404232340;    3;   3.2; 170;eor
        183;202404232350;    3;   3.8; 180;eor
        183;202404240000;    3;   3.4; 180;eor
        183;202404240010;    3;   3.9; 170;eor
        183;202404240020;    3;   3.8; 170;eor
        183;202404240030;    3;   4.0; 170;eor
        183;202404240040;    3;   4.6; 160;eor
        183;202404240050;    3;   5.7; 160;eor
        183;202404240100;    3;   5.3; 160;eor
        183;202404240110;    3;   5.1; 160;eor
        183;202404240120;    3;   4.4; 170;eor
        183;202404240130;    3;   3.6; 170;eor
        183;202404240140;    3;   3.8; 180;eor
        183;202404240150;    3;   4.1; 180;eor
        183;202404240200;    3;   4.7; 180;eor
        183;202404240210;    3;   3.9; 170;eor
        183;202404240220;    3;   4.1; 170;eor
        183;202404240230;    3;   4.1; 160;eor
        183;202404240240;    3;   3.8; 160;eor
        183;202404240250;    3;   3.9; 160;eor
        183;202404240300;    3;   4.2; 160;eor
        183;202404240310;    3;   4.9; 160;eor
        183;202404240320;    3;   5.5; 160;eor
        183;202404240330;    3;   6.3; 160;eor
        183;202404240340;    3;   5.7; 160;eor
        183;202404240350;    3;   6.8; 160;eor
        183;202404240400;    3;   7.0; 160;eor
        183;202404240410;    3;   7.7; 150;eor
        183;202404240420;    3;   8.3; 150;eor
        183;202404240430;    3;   8.0; 150;eor
        183;202404240440;    3;   7.1; 160;eor
        183;202404240450;    3;   6.6; 160;eor
        183;202404240500;    3;   5.8; 160;eor
        183;202404240510;    3;   6.1; 160;eor
        183;202404240520;    3;   5.9; 160;eor
        183;202404240530;    3;   4.7; 170;eor
        183;202404240540;    3;   4.7; 170;eor
        183;202404240550;    3;   5.9; 160;eor
        183;202404240600;    3;   4.7; 180;eor
        183;202404240610;    3;   5.2; 170;eor
        183;202404240620;    3;   4.5; 170;eor
        183;202404240630;    3;   6.4; 160;eor
        183;202404240640;    3;   6.7; 160;eor
        183;202404240650;    3;   7.3; 150;eor
        183;202404240700;    3;   7.4; 160;eor
        183;202404240710;    3;   8.1; 160;eor
        183;202404240720;    3;   8.5; 150;eor
        183;202404240730;    3;   6.7; 160;eor
        183;202404240740;    3;   6.3; 160;eor
        183;202404240750;    3;   7.7; 160;eor
        183;202404240800;    3;   7.8; 160;eor
        183;202404240810;    3;   7.0; 160;eor
        183;202404240820;    3;   5.4; 160;eor
        183;202404240830;    3;   6.8; 150;eor
        183;202404240840;    3;   6.5; 150;eor
        183;202404240850;    3;   5.9; 140;eor
        183;202404240900;    3;   5.7; 140;eor
        183;202404240910;    3;   6.0; 150;eor
        183;202404240920;    3;   6.4; 130;eor
        183;202404240930;    3;   5.4; 110;eor
        183;202404240940;    3;   3.2; 100;eor
        183;202404240950;    3;   3.7;  90;eor
        183;202404241000;    3;   3.5;  90;eor
        183;202404241010;    3;   3.8;  90;eor
        183;202404241020;    3;   4.5; 100;eor
        183;202404241030;    3;   5.6; 100;eor
        183;202404241040;    3;   3.5;  90;eor
        183;202404241050;    3;   2.3;  80;eor
        183;202404241100;    3;   2.1;  60;eor
        183;202404241110;    3;   2.2;  70;eor
        183;202404241120;    3;   2.3;  40;eor
        183;202404241130;    3;   2.3;  50;eor
        183;202404241140;    3;   2.3;  50;eor
        183;202404241150;    3;   2.4;  80;eor
        183;202404241200;    3;   2.2;  60;eor
        183;202404241210;    3;   2.2;  70;eor
        183;202404241220;    3;   2.2;  70;eor
        183;202404241230;    3;   2.6;  60;eor
        183;202404241240;    3;   3.0; 100;eor
        183;202404241250;    3;   3.2;  90;eor
        183;202404241300;    3;   2.6;  90;eor
        183;202404241310;    3;   2.6;  80;eor
        183;202404241320;    3;   2.8; 100;eor
        183;202404241330;    3;   2.8; 100;eor
        183;202404241340;    3;   3.0; 100;eor
        183;202404241350;    3;   3.4;  90;eor
        183;202404241400;    3;   3.3;  90;eor
        183;202404241410;    3;   2.9; 100;eor
        183;202404241420;    3;   2.5;  60;eor
        183;202404241430;    3;   2.9;  70;eor
        183;202404241440;    3;   2.7;  70;eor
        183;202404241450;    3;   3.1;  50;eor
        183;202404241500;    3;   3.1;  50;eor
        183;202404241510;    3;   3.1;  60;eor
        183;202404241520;    3;   2.9;  30;eor
        183;202404241530;    3;   2.8;  50;eor
        183;202404241540;    3;   3.0;  60;eor
        183;202404241550;    3;   3.1;  80;eor
        183;202404241600;    3;   2.7;  60;eor
        183;202404241610;    3;   2.6;  50;eor
        183;202404241620;    3;   2.7;  50;eor
        183;202404241630;    3;   2.9;  50;eor
        183;202404241640;    3;   2.6;  80;eor
        183;202404241650;    3;   2.3;  20;eor
        183;202404241700;    3;   2.3;  20;eor
        183;202404241710;    3;   2.4;  90;eor
        183;202404241720;    3;   2.4;  60;eor
        183;202404241730;    3;   2.6;  50;eor
        183;202404241740;    3;   2.3;  50;eor
        183;202404241750;    3;   2.4;  50;eor
        183;202404241800;    3;   2.4;  50;eor
        183;202404241810;    3;   2.6;  60;eor
        183;202404241820;    3;   2.7;  50;eor
        183;202404241830;    3;   2.6;  50;eor
        183;202404241840;    3;   2.8;  60;eor
        183;202404241850;    3;   2.3;  50;eor
        183;202404241900;    3;   2.4;  60;eor
        183;202404241910;    3;   2.3;  50;eor
        183;202404241920;    3;   2.2;  50;eor
        183;202404241930;    3;   2.3;  50;eor
        183;202404241940;    3;   2.3;  40;eor
        183;202404241950;    3;   2.1; 350;eor
        183;202404242000;    3;   2.2;  40;eor
        183;202404242010;    3;   2.3;  50;eor
        183;202404242020;    3;   2.4;  50;eor
        183;202404242030;    3;   2.2;  70;eor
        183;202404242040;    3;   2.5;  60;eor
        183;202404242050;    3;   2.2;  30;eor
        183;202404242100;    3;   2.1;  70;eor
        183;202404242110;    3;   2.0;  70;eor
        183;202404242120;    3;   2.1;  60;eor
        183;202404242130;    3;   2.7; 100;eor
        183;202404242140;    3;   3.3;  90;eor
        183;202404242150;    3;   3.7; 100;eor
        183;202404242200;    3;   3.8;  90;eor
        183;202404242210;    3;   3.1;  90;eor
        183;202404242220;    3;   2.4;  90;eor
        183;202404242230;    3;   2.3;  70;eor
        183;202404242240;    3;   2.1;  50;eor
        183;202404242250;    3;   2.2;  80;eor
        183;202404242300;    3;   2.2; 100;eor
        183;202404242310;    3;   2.3;  90;eor
        183;202404242320;    3;   2.8;  80;eor
        183;202404242330;    3;   2.9;  90;eor
        183;202404242340;    3;   2.7;  80;eor
        183;202404242350;    3;   2.5;  80;eor
        183;202404250000;    3;   3.1;  90;eor
        183;202404250010;    3;   3.8;  90;eor
        183;202404250020;    3;   3.0;  90;eor
        183;202404250030;    3;   2.2;  60;eor
        183;202404250040;    3;   2.7; 100;eor
        183;202404250050;    3;   3.2;  90;eor
        183;202404250100;    3;   3.1;  90;eor
        183;202404250110;    3;   3.5;  90;eor
        183;202404250120;    3;   3.8;  90;eor
        183;202404250130;    3;   3.2;  90;eor
        183;202404250140;    3;   3.5;  90;eor
        183;202404250150;    3;   3.1;  80;eor
        183;202404250200;    3;   2.8;  80;eor
        183;202404250210;    3;   2.9;  90;eor
        183;202404250220;    3;   2.2;  90;eor
        183;202404250230;    3;   2.5;  90;eor
        183;202404250240;    3;   3.0; 100;eor
        183;202404250250;    3;   2.9;  90;eor
        183;202404250300;    3;   2.5;  80;eor
        183;202404250310;    3;   2.4;  90;eor
        183;202404250320;    3;   2.2; 100;eor
        183;202404250330;    3;   2.2;  80;eor
        183;202404250340;    3;   1.9; 360;eor
        183;202404250350;    3;   1.9;  70;eor
        183;202404250400;    3;   2.0; 160;eor
        183;202404250410;    3;   2.4;  40;eor
        183;202404250420;    3;   2.1;  30;eor
        183;202404250430;    3;   1.9;  10;eor
        183;202404250440;    3;   2.3;  50;eor
        183;202404250450;    3;   2.0;  40;eor
        183;202404250500;    3;   2.1;  40;eor
        183;202404250510;    3;   3.0;  90;eor
        183;202404250520;    3;   3.2;  90;eor
        183;202404250530;    3;   3.2;  90;eor
        183;202404250540;    3;   2.2;  90;eor
        183;202404250550;    3;   2.4;  80;eor
        183;202404250600;    3;   2.8;  90;eor
        183;202404250610;    3;   2.4;  70;eor
        183;202404250620;    3;   2.5;  90;eor
        183;202404250630;    3;   2.0;  20;eor
        183;202404250640;    3;   2.5;  90;eor
        183;202404250650;    3;   4.3;  80;eor
        183;202404250700;    3;   3.8;  90;eor
        183;202404250710;    3;   2.8;  90;eor
        183;202404250720;    3;   2.5;  50;eor
        183;202404250730;    3;   2.7;  60;eor
        183;202404250740;    3;   3.2;  90;eor
        183;202404250750;    3;   2.7;  80;eor
        183;202404250800;    3;   3.7;  90;eor
        183;202404250810;    3;   3.2;  90;eor
        183;202404250820;    3;   4.2; 100;eor
        183;202404250830;    3;   4.4; 100;eor
        183;202404250840;    3;   4.1;  90;eor
        183;202404250850;    3;   4.9; 100;eor
        183;202404250900;    3;   5.1; 110;eor
        183;202404250910;    3;   3.4;  90;eor
        183;202404250920;    3;   2.9;  90;eor
        183;202404250930;    3;   2.9;  80;eor
        183;202404250940;    3;   2.7;  70;eor
        183;202404250950;    3;   2.6;  70;eor
        183;202404251000;    3;   2.3;  60;eor
        183;202404251010;    3;   2.4;  50;eor
        183;202404251020;    3;   2.4;  40;eor
        183;202404251030;    3;   2.7; 110;eor
        183;202404251040;    3;   2.8;  90;eor
        183;202404251050;    3;   2.8; 110;eor
        183;202404251100;    3;   2.8;  90;eor
        183;202404251110;    3;   2.5;  30;eor
        183;202404251120;    3;   2.6;  60;eor
        183;202404251130;    3;   2.6;  60;eor
        183;202404251140;    3;   2.9;  50;eor
        183;202404251150;    3;   3.1;  70;eor
        183;202404251200;    3;   3.4;  60;eor
        183;202404251210;    3;   2.7;  60;eor
        183;202404251220;    3;   2.9;  70;eor
        183;202404251230;    3;   2.6;  50;eor
        183;202404251240;    3;   2.7;  70;eor
        183;202404251250;    3;   2.7;  60;eor
        183;202404251300;    3;   3.8;  90;eor
        183;202404251310;    3;   4.5; 100;eor
        183;202404251320;    3;   4.0; 100;eor
        183;202404251330;    3;   3.9;  90;eor
        183;202404251340;    3;   2.6;  80;eor
        183;202404251350;    3;   3.7; 120;eor
        183;202404251400;    3;   5.1; 220;eor
        183;202404251410;    3;   3.9; 250;eor
        183;202404251420;    3;   2.8; 240;eor
        183;202404251430;    3;   2.3; 240;eor
        183;202404251440;    3;   1.7; 200;eor
        183;202404251450;    3;   1.3;  70;eor
        183;202404251500;    3;   1.5; 120;eor
        183;202404251510;    3;   4.7; 110;eor
        183;202404251520;    3;   4.4; 140;eor
        183;202404251530;    3;   4.1; 110;eor
        183;202404251540;    3;   3.1;  90;eor
        183;202404251550;    3;   3.4;  90;eor
        183;202404251600;    3;   5.0; 100;eor
        183;202404251610;    3;   4.5; 100;eor
        183;202404251620;    3;   4.6; 100;eor
        183;202404251630;    3;   3.6; 100;eor
        183;202404251640;    3;   4.3; 100;eor
        183;202404251650;    3;   3.3;  90;eor
        183;202404251700;    3;   4.1; 100;eor
        183;202404251710;    3;   3.3;  90;eor
        183;202404251720;    3;   3.9;  90;eor
        183;202404251730;    3;   2.9;  80;eor
        183;202404251740;    3;   2.6;  60;eor
        183;202404251750;    3;   2.9;  60;eor
        183;202404251800;    3;   2.4;  50;eor
        183;202404251810;    3;   2.7;  80;eor
        183;202404251820;    3;   3.0;  70;eor
        183;202404251830;    3;   4.0; 100;eor
        183;202404251840;    3;   4.1; 100;eor
        183;202404251850;    3;   4.8; 100;eor
        183;202404251900;    3;   4.2; 100;eor
        183;202404251910;    3;   4.0; 100;eor
        183;202404251920;    3;   3.7; 100;eor
        183;202404251930;    3;   3.4;  90;eor
        183;202404251940;    3;   2.8;  90;eor
        183;202404251950;    3;   2.9;  90;eor
        183;202404252000;    3;   3.3;  90;eor
        183;202404252010;    3;   3.6; 100;eor
        183;202404252020;    3;   3.9; 100;eor
        183;202404252030;    3;   5.1; 110;eor
        183;202404252040;    3;   4.5; 110;eor
        183;202404252050;    3;   5.3; 110;eor
        183;202404252100;    3;   6.1; 130;eor
        183;202404252110;    3;   5.7; 130;eor
        183;202404252120;    3;   4.4; 130;eor
        183;202404252130;    3;   3.5; 140;eor
        183;202404252140;    3;   5.0; 160;eor
        183;202404252150;    3;   4.9; 160;eor
        183;202404252200;    3;   4.5; 160;eor
        183;202404252210;    3;   5.1; 160;eor
        183;202404252220;    3;   4.9; 160;eor
        183;202404252230;    3;   3.8; 170;eor
        183;202404252240;    3;   3.0; 160;eor
        183;202404252250;    3;   3.6; 160;eor
        183;202404252300;    3;   3.1; 170;eor
        183;202404252310;    3;   2.8; 170;eor
        183;202404252320;    3;   2.7; 180;eor
        183;202404252330;    3;   2.9; 180;eor
        183;202404252340;    3;   2.7; 180;eor
        183;202404252350;    3;   3.0; 180;eor
        183;202404260000;    3;   3.5; 180;eor
        183;202404260010;    3;   3.1; 180;eor
        183;202404260020;    3;   3.4; 190;eor
        183;202404260030;    3;   3.6; 190;eor
        183;202404260040;    3;   3.6; 190;eor
        183;202404260050;    3;   3.5; 190;eor
        183;202404260100;    3;   3.9; 190;eor
        183;202404260110;    3;   3.9; 210;eor
        183;202404260120;    3;   4.2; 210;eor
        183;202404260130;    3;   3.8; 210;eor
        183;202404260140;    3;   3.6; 210;eor
        183;202404260150;    3;   3.2; 200;eor
        183;202404260200;    3;   3.1; 200;eor
        183;202404260210;    3;   3.0; 200;eor
        183;202404260220;    3;   2.8; 200;eor
        183;202404260230;    3;   2.5; 200;eor
        183;202404260240;    3;   2.5; 200;eor
        183;202404260250;    3;   2.9; 200;eor
        183;202404260300;    3;   2.8; 200;eor
        183;202404260310;    3;   3.2; 200;eor
        183;202404260320;    3;   3.1; 200;eor
        183;202404260330;    3;   2.6; 200;eor
        183;202404260340;    3;   2.0; 200;eor
        183;202404260350;    3;   2.1; 200;eor
        183;202404260400;    3;   2.7; 190;eor
        183;202404260410;    3;   2.8; 190;eor
        183;202404260420;    3;   3.2; 190;eor
        183;202404260430;    3;   5.0; 200;eor
        183;202404260440;    3;   3.5; 200;eor
        183;202404260450;    3;   2.7; 200;eor
        183;202404260500;    3;   1.4; 180;eor
        183;202404260510;    3;   2.0; 170;eor
        183;202404260520;    3;   1.9; 160;eor
        183;202404260530;    3;   2.4; 160;eor
        183;202404260540;    3;   2.9; 150;eor
        183;202404260550;    3;   4.2; 150;eor
        183;202404260600;    3;   3.6; 160;eor
        183;202404260610;    3;   3.2; 160;eor
        183;202404260620;    3;   3.2; 160;eor
        183;202404260630;    3;   3.7; 160;eor
        183;202404260640;    3;   3.4; 150;eor
        183;202404260650;    3;   4.0; 160;eor
        183;202404260700;    3;   4.7; 160;eor
        183;202404260710;    3;   4.6; 140;eor
        183;202404260720;    3;   5.4; 120;eor
        183;202404260730;    3;   4.9; 120;eor
        183;202404260740;    3;   3.6; 130;eor
        183;202404260750;    3;   4.3; 150;eor
        183;202404260800;    3;   5.1; 130;eor
        183;202404260810;    3;   6.7; 120;eor
        183;202404260820;    3;   6.5; 130;eor
        183;202404260830;    3;   6.8; 120;eor
        183;202404260840;    3;   5.7; 140;eor
        183;202404260850;    3;   6.1; 140;eor
        183;202404260900;    3;   6.0; 140;eor
        183;202404260910;    3;   6.7; 140;eor
        183;202404260920;    3;   7.0; 130;eor
        183;202404260930;    3;   7.2; 120;eor
        183;202404260940;    3;   7.6; 120;eor
        183;202404260950;    3;   7.4; 120;eor
        183;202404261000;    3;   6.8; 110;eor
        183;202404261010;    3;   7.4; 110;eor
        183;202404261020;    3;   6.1; 100;eor
        183;202404261030;    3;   5.6; 100;eor
        183;202404261040;    3;   6.4; 110;eor
        183;202404261050;    3;   6.6; 110;eor
        183;202404261100;    3;   7.2; 110;eor
        183;202404261110;    3;   6.4; 110;eor
        183;202404261120;    3;   6.7; 100;eor
        183;202404261130;    3;   7.2; 100;eor
        183;202404261140;    3;   6.6; 100;eor
        183;202404261150;    3;   7.5; 110;eor
        183;202404261200;    3;   8.0; 110;eor
        183;202404261210;    3;   5.5; 100;eor
        183;202404261220;    3;   6.7; 100;eor
        183;202404261230;    3;   9.0; 110;eor
        183;202404261240;    3;   9.2; 110;eor
        183;202404261250;    3;   8.8; 110;eor
        183;202404261300;    3;   8.5; 110;eor
        183;202404261310;    3;   9.0; 110;eor
        183;202404261320;    3;   8.5; 110;eor
        183;202404261330;    3;   7.9; 110;eor
        183;202404261340;    3;   8.1; 110;eor
        183;202404261350;    3;   9.0; 110;eor
        183;202404261400;    3;   9.5; 110;eor
        183;202404261410;    3;   9.9; 120;eor
        183;202404261420;    3;   6.5; 140;eor
        183;202404261430;    3;   5.9; 280;eor
        183;202404261440;    3;   8.8; 280;eor
        183;202404261450;    3;   9.0; 290;eor
        183;202404261500;    3;   7.2; 300;eor
        183;202404261510;    3;   6.1; 300;eor
        183;202404261520;    3;   5.1; 300;eor
        183;202404261530;    3;   4.7; 310;eor
        183;202404261540;    3;   4.6; 310;eor
        183;202404261550;    3;   3.5; 320;eor
        183;202404261600;    3;   2.9; 330;eor
        183;202404261610;    3;   2.5; 320;eor
        183;202404261620;    3;   2.4; 320;eor
        183;202404261630;    3;   2.6; 320;eor
        183;202404261640;    3;   2.5; 340;eor
        183;202404261650;    3;   2.8; 320;eor
        183;202404261700;    3;   2.4; 310;eor
        183;202404261710;    3;   3.2; 320;eor
        183;202404261720;    3;   3.8; 320;eor
        183;202404261730;    3;   4.4; 310;eor
        183;202404261740;    3;   4.7; 290;eor
        183;202404261750;    3;   5.4; 280;eor
        183;202404261800;    3;   4.1; 280;eor
        183;202404261810;    3;   3.8; 270;eor
        183;202404261820;    3;   1.8; 270;eor
        183;202404261830;    3;   1.0; 260;eor
        183;202404261840;    3;   0.8; 230;eor
        183;202404261850;    3;   0.8; 190;eor
        183;202404261900;    3;   1.2; 160;eor
        183;202404261910;    3;   1.0; 220;eor
        183;202404261920;    3;   0.5;  70;eor
        183;202404261930;    3;   0.6; 130;eor
        183;202404261940;    3;   2.1; 110;eor
        183;202404261950;    3;   3.4; 120;eor
        183;202404262000;    3;   3.7; 120;eor
        183;202404262010;    3;   3.2; 110;eor
        183;202404262020;    3;   3.0; 130;eor
        183;202404262030;    3;   3.1; 140;eor
        183;202404262040;    3;   2.9; 130;eor
        183;202404262050;    3;   2.8; 130;eor
        183;202404262100;    3;   2.9; 130;eor
        183;202404262110;    3;   2.9; 130;eor
        183;202404262120;    3;   2.7; 140;eor
        183;202404262130;    3;   2.8; 160;eor
        183;202404262140;    3;   2.9; 160;eor
        183;202404262150;    3;   2.7; 170;eor
        183;202404262200;    3;   3.1; 190;eor
        183;202404262210;    3;   3.2; 200;eor
        183;202404262220;    3;   4.2; 200;eor
        183;202404262230;    3;   4.6; 200;eor
        183;202404262240;    3;   3.8; 200;eor
        183;202404262250;    3;   4.0; 200;eor
        183;202404262300;    3;   3.8; 200;eor
        183;202404262310;    3;   3.2; 190;eor
        183;202404262320;    3;   2.8; 190;eor
        183;202404262330;    3;   2.3; 180;eor
        183;202404262340;    3;   2.7; 190;eor
        183;202404262350;    3;   3.2; 190;eor
        183;202404270000;    3;   2.9; 190;eor
        183;202404270010;    3;   2.4; 200;eor
        183;202404270020;    3;   3.3; 200;eor
        183;202404270030;    3;   3.2; 190;eor
        183;202404270040;    3;   3.1; 180;eor
        183;202404270050;    3;   3.2; 180;eor
        183;202404270100;    3;   3.6; 180;eor
        183;202404270110;    3;   3.3; 180;eor
        183;202404270120;    3;   2.9; 180;eor
        183;202404270130;    3;   3.1; 180;eor
        183;202404270140;    3;   3.0; 190;eor
        183;202404270150;    3;   2.9; 180;eor
        183;202404270200;    3;   3.2; 180;eor
        183;202404270210;    3;   3.4; 180;eor
        183;202404270220;    3;   3.4; 190;eor
        183;202404270230;    3;   3.1; 190;eor
        183;202404270240;    3;   3.2; 180;eor
        183;202404270250;    3;   3.6; 190;eor
        183;202404270300;    3;   3.7; 200;eor
        183;202404270310;    3;   3.2; 190;eor
        183;202404270320;    3;   3.0; 190;eor
        183;202404270330;    3;   3.0; 190;eor
        183;202404270340;    3;   2.9; 190;eor
        183;202404270350;    3;   2.9; 180;eor
        183;202404270400;    3;   2.8; 190;eor
        183;202404270410;    3;   3.1; 190;eor
        183;202404270420;    3;   3.4; 180;eor
        183;202404270430;    3;   3.3; 180;eor
        183;202404270440;    3;   3.5; 180;eor
        183;202404270450;    3;   3.6; 180;eor
        183;202404270500;    3;   3.2; 180;eor
        183;202404270510;    3;   3.0; 190;eor
        183;202404270520;    3;   3.1; 180;eor
        183;202404270530;    3;   3.4; 190;eor
        183;202404270540;    3;   3.2; 190;eor
        183;202404270550;    3;   3.3; 180;eor
        183;202404270600;    3;   3.1; 180;eor
        183;202404270610;    3;   2.7; 180;eor
        183;202404270620;    3;   2.9; 180;eor
        183;202404270630;    3;   3.0; 170;eor
        183;202404270640;    3;   2.8; 170;eor
        183;202404270650;    3;   2.9; 150;eor
        183;202404270700;    3;   2.3; 140;eor
        183;202404270710;    3;   2.1; 130;eor
        183;202404270720;    3;   2.0; 130;eor
        183;202404270730;    3;   2.5; 120;eor
        183;202404270740;    3;   2.4; 120;eor
        183;202404270750;    3;   2.7; 130;eor
        183;202404270800;    3;   3.1; 120;eor
        183;202404270810;    3;   3.3; 120;eor
        183;202404270820;    3;   3.2; 110;eor
        183;202404270830;    3;   2.4; 100;eor
        183;202404270840;    3;   2.8; 100;eor
        183;202404270850;    3;   3.6; 110;eor
        183;202404270900;    3;   2.6; 100;eor
        183;202404270910;    3;   2.1;  90;eor
        183;202404270920;    3;   2.1;  90;eor
        183;202404270930;    3;   2.1;  80;eor
        183;202404270940;    3;   1.4;  70;eor
        183;202404270950;    3;   1.5;  60;eor
        183;202404271000;    3;   1.9;  80;eor
        183;202404271010;    3;   1.8; 100;eor
        183;202404271020;    3;   1.7;  60;eor
        183;202404271030;    3;   1.8;  80;eor
        183;202404271040;    3;   2.0; 100;eor
        183;202404271050;    3;   2.0;  90;eor
        183;202404271100;    3;   2.0;  80;eor
        183;202404271110;    3;   2.0;  90;eor
        183;202404271120;    3;   2.2; 120;eor
        183;202404271130;    3;   2.7; 100;eor
        183;202404271140;    3;   3.3; 100;eor
        183;202404271150;    3;   3.3; 100;eor
        183;202404271200;    3;   3.1; 100;eor
        183;202404271210;    3;   3.3; 100;eor
        183;202404271220;    3;   3.7; 100;eor
        183;202404271230;    3;   4.3; 100;eor
        183;202404271240;    3;   3.6; 100;eor
        183;202404271250;    3;   4.5;  90;eor
        183;202404271300;    3;   4.5; 100;eor
        183;202404271310;    3;   3.7; 100;eor
        183;202404271320;    3;   4.3; 100;eor
        183;202404271330;    3;   4.2; 100;eor
        183;202404271340;    3;   4.0; 100;eor
        183;202404271350;    3;   4.5;  90;eor
        183;202404271400;    3;   6.3;  90;eor
        183;202404271410;    3;   5.7;  90;eor
        183;202404271420;    3;   5.7;  90;eor
        183;202404271430;    3;   5.7;  90;eor
        183;202404271440;    3;   5.1; 100;eor
        183;202404271450;    3;   4.8; 100;eor
        183;202404271500;    3;   4.7; 100;eor
        183;202404271510;    3;   4.0; 100;eor
        183;202404271520;    3;   3.5;  90;eor
        183;202404271530;    3;   3.1;  90;eor
        183;202404271540;    3;   2.9; 100;eor
        183;202404271550;    3;   3.2;  80;eor
        183;202404271600;    3;   3.2;  80;eor
        183;202404271610;    3;   3.2;  90;eor
        183;202404271620;    3;   3.1;  80;eor
        183;202404271630;    3;   3.4;  70;eor
        183;202404271640;    3;   3.7;  70;eor
        183;202404271650;    3;   3.5;  80;eor
        183;202404271700;    3;   3.5;  80;eor
        183;202404271710;    3;   3.3;  70;eor
        183;202404271720;    3;   3.3;  80;eor
        183;202404271730;    3;   4.0;  70;eor
        183;202404271740;    3;   3.9;  70;eor
        183;202404271750;    3;   4.0;  80;eor
        183;202404271800;    3;   4.1;  80;eor
        183;202404271810;    3;   3.9;  80;eor
        183;202404271820;    3;   3.9;  90;eor
        183;202404271830;    3;   4.4; 100;eor
